법정동시군구코드,법정동읍면동코드,법정동지번코드,법정동본번코드,법정동부번코드,도로명,도로명시군구코드,도로명코드,도로명일련번호코드,도로명지상지하코드,도로명건물본번호코드,도로명건물부번호코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,단지일련번호,해제여부,해제사유발생일,거래유형,중개사소재지,등기일자,아파트동명,매도자,매수자,토지임대부아파트여부
41135,10100,1,0066,0000,장안로51번길,41135,4340382,01,0,00011,00000,분당동,장안타운(건영),66,70.68,2025,6,3,91500,4,1993,41135-32,O,25.06.19,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10700,1,0156,0000,판교로,41135,3180051,00,0,00669,00000,야탑동,목련마을(영남),156,53.6,2025,6,17,56000,7,1995,41135-127,None,None,중개거래,경기 성남시 분당구,25.08.29,501,법인,개인,N
41135,10200,1,0024,0000,내정로165번길,41135,4340034,01,0,00035,00000,수내동,양지마을(5단지)(한양501-514),24,42.56,2025,6,10,105000,6,1992,41135-73,None,None,중개거래,경기 성남시 분당구,25.09.30,514,개인,개인,N
41135,11500,1,0922,0000,판교원로,41135,3180052,02,0,00068,00000,운중동,산운마을11단지(판교포레라움),922,59.84,2025,6,7,118000,3,2009,41135-466,None,None,중개거래,경기 성남시 분당구,25.08.18,1110,개인,개인,N
41135,11000,1,0542,0000,동판교로,41135,3178016,02,0,00123,00000,백현동,판교푸르지오그랑블,542,105.1308,2025,6,17,280000,1,2011,41135-497,None,None,중개거래,경기 성남시 분당구,25.09.26,108,개인,개인,N
41135,11500,1,0922,0000,판교원로,41135,3180052,02,0,00068,00000,운중동,산운마을11단지(판교포레라움),922,59.84,2025,6,6,122700,12,2009,41135-466,None,None,중개거래,경기 성남시 분당구,25.09.02,1110,개인,개인,N
41135,10900,1,0718,0000,동판교로,41135,3178016,01,0,00226,00000,삼평동,봇들마을4단지(주공),718,59.84,2025,6,10,145000,16,2009,41135-454,None,None,중개거래,경기 성남시 분당구,25.10.02,411,개인,개인,N
41135,10900,1,0722,0000,동판교로,41135,3178016,01,0,00225,00000,삼평동,봇들마을3단지(주공),722,74.45,2025,6,15,170000,17,2009,41135-452,None,None,중개거래,경기 성남시 분당구,25.09.22,302,개인,개인,N
41135,11400,1,0088,0000,미금일로,41135,3180061,03,0,00022,00000,구미동,까치마을(2단지)(주공),88,49.67,2025,6,15,91000,3,1995,41135-167,None,None,중개거래,경기 성남시 분당구,25.09.11,202,개인,개인,N
41135,11100,1,0125,0000,금곡로,41135,3180054,02,0,00263,00000,금곡동,청솔마을(공무원),125,58.19,2025,6,17,92000,6,1994,41135-151,None,None,중개거래,경기 성남시 분당구,25.09.19,505,개인,개인,N
41135,10500,1,0301,0000,불정로,41135,3180030,04,0,00361,00000,서현동,효자촌(삼환),301,129.761,2025,6,11,159000,4,1992,41135-109,None,None,중개거래,경기 성남시 분당구,25.10.13,508,개인,개인,N
41135,10100,1,0066,0000,장안로51번길,41135,4340382,01,0,00031,00000,분당동,장안타운(건영),66,53.72,2025,6,7,69000,14,1993,41135-32,None,None,중개거래,경기 성남시 분당구,25.08.26,102,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,134.87,2025,6,13,220000,9,1991,41135-103,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.10.16,322,개인,개인,N
41135,10300,1,0121,0000,내정로,41135,3180003,02,0,00055,00000,정자동,상록마을(우성)1,121,55.14,2025,6,11,132000,15,1994,41135-60,None,None,중개거래,경기 성남시 분당구,25.08.18,303,개인,개인,N
41135,10200,1,0027,0000,내정로,41135,3180003,01,0,00151,00000,수내동,양지마을(3단지)(금호),27,101.91,2025,6,4,189000,2,1992,41135-247,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.09.30,305,개인,개인,N
41135,10900,1,0722,0000,동판교로,41135,3178016,01,0,00225,00000,삼평동,봇들마을3단지(주공),722,59.84,2025,6,14,142000,1,2009,41135-452,None,None,중개거래,경기 성남시 분당구,25.10.31,307,개인,개인,N
41135,10800,1,0634,0000,판교원로,41135,3180052,01,0,00207,00000,판교동,판교원마을5단지(푸르지오),634,116.04,2025,6,17,204500,22,2009,41135-462,None,None,중개거래,경기 성남시 분당구,25.12.05,507,개인,개인,N
41135,10300,1,0194,0000,내정로,41135,3180003,02,0,00010,00000,정자동,정든마을(7단지)(한진),194,49.5,2025,6,17,82000,1,1994,41135-228,None,None,중개거래,경기 성남시 분당구,25.09.15,705,개인,개인,N
41135,10900,1,0718,0000,동판교로,41135,3178016,01,0,00226,00000,삼평동,봇들마을4단지(주공),718,59.84,2025,6,13,145000,15,2009,41135-454,O,25.06.24,중개거래,"경기 성남시 분당구, 경기 수원시 장안구",None,None,개인,개인,N
41135,10500,1,0292,0000,불정로,41135,3180030,04,0,00397,00000,서현동,효자촌(임광),292,84.99,2025,6,11,142000,9,1992,41135-110,None,None,중개거래,경기 성남시 분당구,25.10.17,301,개인,개인,N
41135,10200,1,0052,0000,수내로,41135,3180039,02,0,00148,00000,수내동,파크타운(서안),52,134.91,2025,6,10,194000,4,1993,41135-77,None,None,중개거래,경기 성남시 분당구,25.08.08,112,개인,개인,N
41135,10300,1,0009,0000,정자일로,41135,3180021,01,0,00239,00000,정자동,현대I-PARK1,9,172.67,2025,6,11,235000,15,2003,41135-242,None,None,중개거래,경기 성남시 분당구,26.01.05,102,개인,개인,N
41135,10700,1,0205,0000,양현로,41135,3180042,03,0,00507,00000,야탑동,매화마을(주공3),205,41.85,2025,6,6,54500,2,1993,41135-117,None,None,중개거래,경기 성남시 분당구,25.06.27,303,개인,개인,N
41135,10700,1,0517,0000,야탑로,41135,3180041,01,0,00124,00000,야탑동,탑마을(벽산),517,134.79,2025,6,7,137000,10,1994,41135-144,None,None,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",25.08.06,609,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,50.1,2025,6,13,68000,6,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.07.10,210,개인,개인,N
41135,10900,1,0742,0000,동판교로,41135,3178016,01,0,00153,00000,삼평동,봇들마을8단지(주공),742,101.84,2025,6,6,250000,12,2009,41135-468,None,None,중개거래,경기 성남시 분당구,25.10.10,801,개인,개인,N
41135,10200,1,0052,0000,수내로,41135,3180039,02,0,00148,00000,수내동,파크타운(서안),52,101.91,2025,6,5,174000,2,1993,41135-77,None,None,중개거래,경기 성남시 분당구,25.08.14,111,개인,개인,N
41135,11000,1,0545,0000,동판교로,41135,3178016,02,0,00122,00000,백현동,백현마을2단지,545,101.25,2025,6,11,228000,12,2009,41135-473,None,None,중개거래,경기 성남시 분당구,25.09.17,212,개인,개인,N
41135,10300,1,0200,0000,불정로,41135,3180030,03,0,00141,00000,정자동,정든마을(1단지)(동아),200,154.89,2025,6,10,165000,12,1995,41135-225,None,None,중개거래,경기 성남시 분당구,25.08.08,105,개인,개인,N
41135,10600,1,0133,0000,탄천로,41135,3180050,01,0,00095,00000,이매동,아름마을(두산),133,132.72,2025,6,5,160000,11,1992,41135-82,None,None,중개거래,경기 성남시 분당구,25.09.05,418,개인,개인,N
41135,10200,1,0052,0000,내정로174번길,41135,4340037,01,0,00042,00000,수내동,파크타운(서안),52,84.78,2025,6,7,150000,23,1993,41135-77,None,None,중개거래,경기 성남시 분당구,25.09.19,141,개인,개인,N
41135,10300,1,0009,0000,정자일로,41135,3180021,01,0,00239,00000,정자동,현대I-PARK1,9,80.31,2025,6,6,150000,18,2003,41135-242,None,None,중개거래,경기 성남시 분당구,25.08.28,102,개인,개인,N
41135,10200,1,0055,0000,내정로,41135,3180003,01,0,00152,00000,수내동,파크타운(롯데),55,84.6,2025,6,6,164500,9,1993,41135-75,None,None,중개거래,"경기 성남시 분당구, 경기 수원시 영통구",25.08.06,128,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,35.1,2025,6,11,82500,13,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.09.15,328,개인,개인,N
41135,10700,1,0518,0000,매화로,41135,3180012,01,0,00012,00000,야탑동,탑마을(주공),518,41.85,2025,6,6,54000,11,1993,41135-147,None,None,중개거래,경기 성남시 분당구,25.08.29,809,개인,개인,N
41135,11100,1,0177,0000,성남대로171번길,41135,4340260,01,0,00008,00000,금곡동,청솔마을(서광),177,70.01,2025,6,4,122000,3,1995,41135-154,O,25.07.08,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,11500,1,0922,0000,판교원로,41135,3180052,02,0,00068,00000,운중동,산운마을11단지(판교포레라움),922,51.16,2025,6,10,107000,5,2009,41135-466,None,None,중개거래,경기 성남시 분당구,25.08.28,1104,개인,개인,N
41135,10200,1,0024,0000,내정로165번길,41135,4340034,01,0,00035,00000,수내동,양지마을(5단지)(한양515-529),24,164.4,2025,6,4,265000,3,1992,41135-248,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.08.08,528,개인,개인,N
41135,10100,1,0066,0000,장안로51번길,41135,4340382,01,0,00031,00000,분당동,장안타운(건영),66,70.68,2025,6,16,94000,4,1993,41135-32,None,None,중개거래,경기 성남시 분당구,25.09.26,101,개인,개인,N
41135,10100,1,0038,0000,수내로,41135,3180039,01,0,00181,00000,분당동,샛별마을(우방),38,84.99,2025,6,11,150000,6,1994,41135-21,None,None,중개거래,경기 성남시 분당구,25.10.10,306,개인,개인,N
41135,11400,1,0212,0000,미금로22번길,41135,4340093,01,0,00010,00000,구미동,무지개(12단지)(주공),212,49.36,2025,6,14,58000,5,1995,41135-187,None,None,중개거래,경기 성남시 분당구,25.09.01,1202,개인,개인,N
41135,10500,1,0087,0000,중앙공원로,41135,3180049,01,0,00053,00000,서현동,시범삼성,87,192.15,2025,6,16,266000,10,1991,41135-98,None,None,중개거래,경기 성남시 분당구,25.09.26,110,개인,개인,N
41135,11000,1,0608,0000,판교백현로,41135,3352601,02,0,00038,00000,백현동,THESHARP판교퍼스트파크,608,114.4029,2025,6,8,169000,9,2021,41135-594,None,None,중개거래,경기 성남시 분당구,25.10.20,101동,개인,개인,N
41135,11500,1,0988,0000,산운로,41135,3180031,01,0,00121,00000,운중동,산운마을6단지(신동아파밀리에),988,101.2,2025,6,4,158000,1,2009,41135-467,None,None,중개거래,경기 성남시 분당구,25.09.30,604,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,66.27,2025,6,7,117000,1,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.09.30,208,개인,개인,N
41135,10300,1,0102,0000,백현로,41135,3180022,02,0,00206,00000,정자동,한솔마을(4단지)(주공),102,35.28,2025,6,13,59990,4,1994,41135-67,None,None,중개거래,"경기 성남시 분당구, 경기 수원시 팔달구",25.08.29,402,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,35.1,2025,6,6,78000,7,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.07.25,329,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,84.9,2025,6,16,154000,7,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.09.26,201,개인,개인,N
41135,11100,1,0143,0000,미금로,41135,3180016,01,0,00251,00000,금곡동,청솔마을(성원),143,134.67,2025,6,10,185000,20,1994,41135-155,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.11.21,703,개인,개인,N
41135,11500,1,0956,0000,산운로,41135,3180031,01,0,00098,00000,운중동,산운마을8단지(부영사랑으로),956,59.612,2025,6,17,120000,15,2008,41135-434,None,None,중개거래,경기 성남시 분당구,25.09.22,801,개인,개인,N
41135,10300,1,0110,0000,불정로,41135,3180030,03,0,00219,00000,정자동,한솔마을(1단지)(청구),110,49.35,2025,6,11,85500,10,1994,41135-68,None,None,중개거래,경기 성남시 분당구,25.07.29,105,개인,개인,N
41135,10600,1,0133,0000,탄천로,41135,3180050,01,0,00095,00000,이매동,아름마을(두산),133,84.84,2025,6,5,130000,10,1992,41135-82,None,None,중개거래,"경기 성남시 분당구, 경기 안양시 동안구",25.08.29,417,개인,개인,N
41135,10100,1,0066,0000,분당로263번길,41135,4340156,01,0,00024,00000,분당동,장안타운(건영),66,53.72,2025,6,6,69000,3,1993,41135-32,None,None,중개거래,"경기 성남시 분당구, 경기 용인시 수지구",25.08.28,119,개인,개인,N
41135,10300,1,0006,0000,정자일로,41135,3180021,01,0,00248,00000,정자동,파크뷰,6,162.869,2025,6,7,292000,25,2004,41135-250,None,None,중개거래,경기 성남시 분당구,25.08.27,611,개인,개인,N
41135,10300,1,0198,0000,불정로,41135,3180030,03,0,00195,00000,정자동,정든마을(6단지)(우성),198,48.84,2025,6,10,80500,9,1994,41135-227,None,None,중개거래,경기 성남시 분당구,25.09.05,612,개인,개인,N
41135,10500,1,0308,0000,불정로,41135,3180030,04,0,00362,00000,서현동,효자촌(화성),308,53.82,2025,6,12,69500,1,1994,41135-112,None,None,중개거래,경기 성남시 분당구,25.08.18,622,개인,개인,N
41135,10700,1,0330,0000,장미로,41135,3180048,01,0,00055,00000,야탑동,장미마을(동부),330,70.56,2025,6,6,104000,5,1993,41135-137,None,None,중개거래,경기 성남시 분당구,25.09.26,133,개인,개인,N
41135,10200,1,0024,0000,내정로165번길,41135,4340034,01,0,00035,00000,수내동,양지마을(5단지)(한양501-514),24,35.1,2025,6,10,78000,2,1992,41135-73,None,None,중개거래,경기 성남시 분당구,25.07.30,509,개인,개인,N
41135,10200,1,0075,0000,백현로,41135,3180022,01,0,00227,00000,수내동,푸른마을(쌍용),75,131.4,2025,6,2,180000,11,1992,41135-80,None,None,중개거래,경기 성남시 분당구,25.07.18,509,개인,개인,N
41135,11600,1,0623,0000,판교대장로,41135,3353325,01,None,00077,00000,대장동,판교풍경채어바니티(7단지),623,84.973,2025,6,9,119500,7,2021,41135-603,None,None,중개거래,경기 성남시 분당구,25.10.28,707동,개인,개인,N
41135,10700,1,0334,0000,장미로,41135,3180048,01,0,00101,00000,야탑동,장미마을(현대),334,74.61,2025,6,2,96000,6,1993,41135-139,O,25.07.24,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10100,1,0066,0000,장안로51번길,41135,4340382,01,0,00031,00000,분당동,장안타운(건영),66,53.72,2025,6,14,66700,2,1993,41135-32,None,None,중개거래,경기 성남시 분당구,25.07.25,103,개인,개인,N
41135,10300,1,0180,0000,정자일로,41135,3180021,01,0,00100,00000,정자동,미켈란쉐르빌,180,157.57,2025,6,13,175000,6,2003,41135-241,None,None,중개거래,경기 성남시 분당구,25.10.15,A,개인,개인,N
41135,10700,1,0330,0000,장미로,41135,3180048,01,0,00055,00000,야탑동,장미마을(코오롱)1,330,74.14,2025,6,3,103000,8,1993,41135-138,None,None,중개거래,경기 성남시 분당구,25.07.31,132,개인,개인,N
41135,10300,1,0192,0000,정자로,41135,3180058,01,0,00112,00000,정자동,정든마을(5단지)(신화),192,134.31,2025,6,16,162000,19,1995,41135-63,O,25.07.02,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,11400,1,0242,0000,구미로,41135,3180001,01,0,00143,00000,구미동,무지개(7단지)(라이프),242,162.39,2025,6,12,129000,11,1995,41135-182,None,None,중개거래,경기 성남시 분당구,25.10.15,705,개인,개인,N
41135,10300,1,0198,0000,불정로,41135,3180030,03,0,00179,00000,정자동,정든마을(2단지)(동아),198,84.97,2025,6,7,123000,12,1995,41135-62,None,None,중개거래,경기 성남시 분당구,25.09.29,202,개인,개인,N
41135,10500,1,0301,0000,불정로,41135,3180030,04,0,00361,00000,서현동,효자촌(삼환),301,46.065,2025,6,13,79500,2,1992,41135-109,None,None,중개거래,경기 성남시 분당구,25.08.20,506,개인,개인,N
41135,10100,1,0066,0000,장안로,41135,3180057,01,0,00015,00000,분당동,장안타운(건영),66,101.82,2025,6,14,115000,10,1993,41135-32,O,25.07.22,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10700,1,0201,0000,매화로,41135,3180012,01,0,00092,00000,야탑동,매화마을공무원1,201,58.92,2025,6,7,74000,4,1995,41135-119,None,None,중개거래,"경기 성남시 분당구, 경기 용인시 수지구",25.07.16,101,개인,개인,N
41135,11100,1,0132,0000,금곡로,41135,3180054,02,0,00233,00000,금곡동,청솔마을(동아),132,135.0,2025,6,6,156800,7,1995,41135-153,None,None,중개거래,"경기 성남시 분당구, 서울 동대문구",25.09.16,1004,개인,개인,N
41135,10500,1,0092,0000,중앙공원로,41135,3180049,01,0,00020,00000,서현동,시범현대,92,186.24,2025,6,11,252000,25,1991,41135-99,None,None,중개거래,경기 성남시 분당구,25.09.15,414,개인,개인,N
41135,10300,1,0102,0000,백현로,41135,3180022,02,0,00206,00000,정자동,한솔마을(4단지)(주공),102,41.85,2025,6,3,59950,2,1994,41135-67,None,None,중개거래,경기 성남시 분당구,25.09.11,408,개인,개인,N
41135,11400,1,0077,0000,미금로,41135,3180016,02,0,00184,00000,구미동,까치마을(1단지)(대우롯데선경),77,51.32,2025,6,11,90000,3,1995,41135-232,None,None,중개거래,경기 성남시 분당구,25.09.01,108,개인,개인,N
41135,11400,1,0222,0000,구미로,41135,3180001,01,0,00100,00000,구미동,무지개(10단지)(건영),222,101.82,2025,6,9,109000,3,1996,41135-218,None,None,중개거래,경기 성남시 분당구,25.08.12,1001,개인,개인,N
41135,10300,1,0111,0000,정자로,41135,3180058,01,0,00143,00000,정자동,한솔마을(2단지)(LG),111,134.94,2025,6,12,159000,6,1995,41135-66,None,None,중개거래,경기 성남시 분당구,25.10.30,201,개인,개인,N
41135,10500,1,0308,0000,불정로,41135,3180030,04,0,00362,00000,서현동,효자촌(럭키),308,70.686,2025,6,12,110000,14,1994,41135-107,None,None,중개거래,경기 성남시 분당구,25.10.13,605,개인,개인,N
41135,11500,1,0921,0000,판교원로,41135,3180052,02,0,00046,00000,운중동,산운마을12단지판교센트럴포레와이시티,921,55.44,2025,6,13,111700,8,2009,41135-457,None,None,중개거래,경기 성남시 분당구,25.10.28,1205,개인,개인,N
41135,10100,1,0038,0000,수내로,41135,3180039,01,0,00181,00000,분당동,샛별마을(우방),38,72.32,2025,6,9,125000,5,1994,41135-21,None,None,중개거래,경기 성남시 분당구,25.08.29,307,개인,개인,N
41135,10700,1,0535,0000,판교로,41135,3180051,02,0,00421,00000,야탑동,탑마을(대우),535,101.76,2025,6,12,132000,8,1992,41135-143,None,None,중개거래,경기 성남시 분당구,25.09.08,204,개인,개인,N
41135,11400,1,0110,0000,미금일로,41135,3180061,03,0,00021,00000,구미동,하얀마을(5단지)(주공),110,38.07,2025,6,7,63500,9,1995,41135-207,None,None,중개거래,경기 성남시 분당구,25.09.15,507,개인,개인,N
41135,10500,1,0292,0000,불정로,41135,3180030,04,0,00397,00000,서현동,효자촌(임광),292,84.99,2025,6,11,142000,9,1992,41135-110,O,25.06.17,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10900,1,0718,0000,동판교로,41135,3178016,01,0,00226,00000,삼평동,봇들마을4단지(주공),718,74.92,2025,6,10,161000,4,2009,41135-454,O,25.06.16,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10900,1,0718,0000,동판교로,41135,3178016,01,0,00226,00000,삼평동,봇들마을4단지(주공),718,74.92,2025,6,10,161000,4,2009,41135-454,None,None,중개거래,경기 성남시 분당구,25.12.22,402,개인,개인,N
41135,11100,1,0181,0000,정자일로,41135,3180021,02,0,00072,00000,금곡동,청솔마을(한라),181,69.12,2025,6,12,114000,1,1995,41135-159,None,None,중개거래,경기 성남시 분당구,25.09.30,303,개인,개인,N
41135,11100,1,0141,0000,미금로,41135,3180016,01,0,00215,00000,금곡동,청솔마을(대원),141,129.45,2025,6,2,163000,23,1994,41135-152,None,None,중개거래,경기 성남시 분당구,25.09.10,804,개인,개인,N
41135,11400,1,0211,0000,미금로,41135,3180016,02,0,00023,00000,구미동,무지개(1단지)(대림),211,60.72,2025,6,2,75000,13,1995,41135-180,None,None,중개거래,경기 성남시 분당구,25.08.08,105,개인,개인,N
41135,11100,1,0181,0000,정자일로,41135,3180021,02,0,00072,00000,금곡동,청솔마을(한라),181,84.39,2025,6,13,144000,12,1995,41135-159,None,None,중개거래,경기 성남시 분당구,25.10.15,301,개인,개인,N
41135,10900,1,0738,0000,동판교로,41135,3178016,01,0,00155,00000,삼평동,봇들마을7단지,738,84.5,2025,6,16,200000,2,2009,41135-453,O,25.06.24,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10100,1,0038,0000,수내로,41135,3180039,01,0,00181,00000,분당동,샛별마을(우방),38,72.32,2025,6,16,135000,7,1994,41135-21,None,None,중개거래,경기 성남시 분당구,25.09.15,302,개인,개인,N
41135,10900,1,0705,0000,동판교로,41135,3178016,01,0,00275,00000,삼평동,봇들마을1단지(판교신미주),705,82.794,2025,6,6,150000,12,2009,41135-440,None,None,중개거래,경기 성남시 분당구,25.12.05,106,개인,개인,N
41135,10800,1,0634,0000,판교원로,41135,3180052,01,0,00207,00000,판교동,판교원마을5단지(푸르지오),634,101.06,2025,6,11,171000,8,2009,41135-462,None,None,중개거래,경기 성남시 분당구,25.09.02,507,개인,개인,N
41135,10300,1,0009,0000,정자일로,41135,3180021,01,0,00239,00000,정자동,현대I-PARK1,9,160.83,2025,6,3,205000,11,2003,41135-242,None,None,중개거래,경기 성남시 분당구,25.10.01,103,개인,개인,N
41135,10500,1,0087,0000,중앙공원로,41135,3180049,01,0,00053,00000,서현동,시범한신,87,84.69,2025,6,8,175000,6,1991,41135-102,None,None,중개거래,경기 성남시 분당구,25.07.25,116,개인,개인,N
41135,10300,1,0117,0000,내정로,41135,3180003,02,0,00054,00000,정자동,한솔마을(6단지)(주공),117,39.87,2025,6,4,66500,3,1995,41135-224,None,None,중개거래,경기 성남시 분당구,25.07.18,606,개인,개인,N
41135,10200,1,0054,0000,내정로166번길,41135,4340035,01,0,00042,00000,수내동,파크타운(삼익),54,131.49,2025,6,6,202000,13,1993,41135-76,None,None,중개거래,경기 성남시 분당구,25.08.13,117,개인,개인,N
41135,11400,1,0088,0000,미금일로,41135,3180061,03,0,00022,00000,구미동,까치마을(2단지)(주공),88,49.36,2025,6,3,84500,5,1995,41135-167,None,None,중개거래,경기 성남시 분당구,25.09.22,208,개인,개인,N
41135,11000,1,0525,0000,판교역로,41135,3179025,02,0,00049,00000,백현동,백현마을9단지(e편한세상),525,117.8,2025,6,14,222000,8,2009,41135-463,None,None,직거래,None,25.10.02,909,개인,개인,N
41135,10500,1,0308,0000,불정로,41135,3180030,04,0,00362,00000,서현동,효자촌(럭키),308,53.82,2025,6,10,85000,2,1994,41135-107,None,None,중개거래,경기 성남시 분당구,25.09.15,624,개인,개인,N
41135,11100,1,0180,0000,정자일로,41135,3180021,02,0,00046,00000,금곡동,청솔마을(유천),180,40.5,2025,6,5,77700,12,1995,41135-157,None,None,중개거래,경기 성남시 분당구,25.09.29,201,개인,개인,N
41135,11000,1,0545,0000,동판교로,41135,3178016,02,0,00122,00000,백현동,백현마을2단지,545,101.83,2025,6,5,220000,17,2009,41135-473,None,None,중개거래,경기 성남시 분당구,25.09.08,205,개인,개인,N
41135,10500,1,0092,0000,중앙공원로,41135,3180049,01,0,00020,00000,서현동,시범현대,92,129.73,2025,6,16,207000,11,1991,41135-99,None,None,중개거래,경기 성남시 분당구,25.09.15,412,개인,개인,N
41135,10300,1,0181,0000,정자일로,41135,3180021,01,0,00080,00000,정자동,상록마을(임광),181,84.97,2025,6,1,146000,7,1995,41135-61,None,None,중개거래,경기 성남시 분당구,25.10.15,407,개인,개인,N
41135,10500,1,0308,0000,불정로,41135,3180030,04,0,00362,00000,서현동,효자촌(대우),308,70.686,2025,6,16,104000,17,1994,41135-104,None,None,중개거래,경기 성남시 분당구,25.08.26,610,개인,개인,N
41135,10300,1,0198,0000,불정로,41135,3180030,03,0,00195,00000,정자동,정든마을(6단지)(우성),198,69.055,2025,6,13,101000,1,1994,41135-227,None,None,중개거래,경기 성남시 분당구,25.09.30,613,개인,개인,N
41135,10300,1,0198,0000,불정로,41135,3180030,03,0,00195,00000,정자동,정든마을(6단지)(우성),198,48.84,2025,6,16,75000,15,1994,41135-227,None,None,중개거래,경기 성남시 분당구,25.10.15,614,개인,개인,N
41135,11100,1,0141,0000,미금로,41135,3180016,01,0,00215,00000,금곡동,청솔마을(대원),141,50.4,2025,6,16,84000,1,1994,41135-152,None,None,중개거래,"경기 구리시, 경기 성남시 분당구",25.09.18,801,개인,개인,N
41135,10200,1,0073,0000,수내로,41135,3180039,02,0,00206,00000,수내동,푸른마을(신성),73,84.72,2025,6,11,157000,19,1992,41135-79,None,None,중개거래,경기 성남시 분당구,25.09.15,303,개인,개인,N
41135,10200,1,0052,0000,수내로,41135,3180039,02,0,00148,00000,수내동,파크타운(서안),52,184.78,2025,6,10,220000,8,1993,41135-77,O,25.08.14,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,35.1,2025,6,10,82500,5,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.10.01,329,개인,개인,N
41135,10300,1,0102,0000,백현로,41135,3180022,02,0,00206,00000,정자동,한솔마을(4단지)(주공),102,41.85,2025,6,2,61900,4,1994,41135-67,None,None,중개거래,경기 성남시 분당구,25.11.21,408,개인,개인,N
41135,10300,1,0107,0000,백현로,41135,3180022,02,0,00234,00000,정자동,한솔마을(3단지)(한일),107,84.92,2025,6,16,137500,14,1993,41135-69,None,None,중개거래,경기 성남시 분당구,25.08.29,307,개인,개인,N
41135,10100,1,0066,0000,장안로51번길,41135,4340382,01,0,00011,00000,분당동,장안타운(건영),66,70.68,2025,6,16,90500,12,1993,41135-32,O,25.06.18,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,50.1,2025,6,10,100000,3,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.09.30,209,개인,개인,N
41135,11400,1,0063,0000,미금일로,41135,3180061,03,0,00058,00000,구미동,까치마을(4단지)(롯데),63,84.79,2025,6,8,142500,4,1995,41135-164,O,25.09.01,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10600,1,0122,0000,서현로,41135,3180034,03,0,00177,00000,이매동,이매촌(금강),122,84.42,2025,6,16,141000,21,1992,41135-89,None,None,중개거래,"경기 성남시 분당구, 경남 창원시 성산구",25.09.15,103,개인,개인,N
41135,10200,1,0034,0000,수내로,41135,3180039,02,0,00074,00000,수내동,양지마을(금호1),34,84.9,2025,6,6,181000,6,1992,41135-71,None,None,중개거래,"경기 성남시 분당구, 경기 성남시 중원구",25.08.29,103,개인,개인,N
41135,10900,1,0722,0000,동판교로,41135,3178016,01,0,00225,00000,삼평동,봇들마을3단지(주공),722,84.69,2025,6,14,157000,1,2009,41135-452,O,25.06.21,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,11100,1,0141,0000,미금로,41135,3180016,01,0,00215,00000,금곡동,청솔마을(대원),141,84.97,2025,6,6,140000,12,1994,41135-152,None,None,중개거래,경기 성남시 분당구,25.09.29,810,개인,개인,N
41135,10200,1,0036,0000,내정로,41135,3180003,01,0,00185,00000,수내동,양지마을(2단지)(청구),36,173.965,2025,6,6,277000,17,1992,41135-72,None,None,중개거래,경기 성남시 분당구,25.09.17,202,개인,개인,N
